Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Order_Month,Order_Year,Order_Day_of_Week
3892,US-2016-163881,24-11-2016,30-11-2016,Standard Class,SP-20860,FUR-CH-10001394,1684.752,6,0.2,210.594,11,2016,3
3893,US-2016-163881,24-11-2016,30-11-2016,Standard Class,SP-20860,TEC-AC-10000420,559.92,8,0,190.3728,11,2016,3
3894,US-2016-144547,10-11-2016,14-11-2016,Standard Class,MS-17770,TEC-AC-10004901,279.944,7,0.2,48.9902,11,2016,3
3895,US-2014-112200,22-11-2014,28-11-2014,Standard Class,TC-21475,OFF-BI-10002571,9.98,5,0.8,-16.467,11,2014,5
3896,CA-2017-110212,01-05-2017,05-05-2017,Standard Class,SJ-20125,TEC-AC-10002331,48.9,5,0,18.093,5,2017,0
3897,CA-2017-134285,07-12-2017,12-12-2017,Standard Class,DS-13180,OFF-FA-10000611,3.552,3,0.2,1.2432,12,2017,3
3898,CA-2017-134285,07-12-2017,12-12-2017,Standard Class,DS-13180,OFF-PA-10000304,15.552,3,0.2,5.4432,12,2017,3
3899,CA-2017-102267,30-11-2017,04-12-2017,Standard Class,SC-20800,OFF-FA-10000611,2.368,2,0.2,0.8288,11,2017,3
3900,CA-2017-157980,07-12-2017,09-12-2017,First Class,SH-20395,TEC-AC-10002567,127.984,2,0.2,25.5968,12,2017,3
3901,CA-2015-121097,03-01-2015,08-01-2015,Standard Class,SF-20965,OFF-PA-10001937,10.368,2,0.2,3.6288,1,2015,5
3902,CA-2015-151043,14-11-2015,20-11-2015,Standard Class,MG-17680,TEC-AC-10001090,47.984,2,0.2,-1.1996,11,2015,5
3903,US-2015-119312,02-10-2015,07-10-2015,Second Class,CS-12400,OFF-ST-10000943,270.34,14,0,75.6952,10,2015,4
3904,CA-2015-167010,05-04-2015,10-04-2015,Standard Class,VT-21700,OFF-AP-10004036,98.112,7,0.2,18.396,4,2015,6
3905,CA-2015-167010,05-04-2015,10-04-2015,Standard Class,VT-21700,OFF-ST-10003816,563.808,4,0.2,21.1428,4,2015,6
3906,CA-2015-167010,05-04-2015,10-04-2015,Standard Class,VT-21700,OFF-BI-10002072,10.428,4,0.7,-6.952,4,2015,6
3907,CA-2015-167010,05-04-2015,10-04-2015,Standard Class,VT-21700,FUR-FU-10001468,547.136,4,0.2,-68.392,4,2015,6
3908,CA-2015-167010,05-04-2015,10-04-2015,Standard Class,VT-21700,TEC-PH-10000347,14.85,5,0.4,-3.2175,4,2015,6
3909,CA-2015-167010,05-04-2015,10-04-2015,Standard Class,VT-21700,TEC-PH-10002844,41.988,2,0.4,-9.7972,4,2015,6
3910,CA-2015-167010,05-04-2015,10-04-2015,Standard Class,VT-21700,FUR-FU-10001037,7.584,1,0.2,2.37,4,2015,6
3911,CA-2015-167010,05-04-2015,10-04-2015,Standard Class,VT-21700,FUR-BO-10004218,352.45,5,0.5,-211.47,4,2015,6
3912,CA-2017-126788,05-06-2017,06-06-2017,First Class,AB-10105,TEC-PH-10001619,470.376,3,0.2,52.9173,6,2017,0
3913,CA-2017-148068,18-09-2017,25-09-2017,Standard Class,MM-18280,OFF-PA-10001639,19.44,3,0,9.3312,9,2017,0
3914,CA-2017-148068,18-09-2017,25-09-2017,Standard Class,MM-18280,FUR-FU-10002268,9.82,2,0,3.2406,9,2017,0
3915,US-2017-142573,18-07-2017,23-07-2017,Standard Class,ML-17410,FUR-TA-10001932,801.6,5,0.5,-448.896,7,2017,1
3916,US-2017-142573,18-07-2017,23-07-2017,Standard Class,ML-17410,FUR-CH-10004218,161.568,2,0.2,10.098,7,2017,1
3917,US-2017-142573,18-07-2017,23-07-2017,Standard Class,ML-17410,OFF-PA-10000246,16.096,2,0.2,5.2312,7,2017,1
3918,US-2017-142573,18-07-2017,23-07-2017,Standard Class,ML-17410,OFF-BI-10003350,7.656,4,0.7,-6.1248,7,2017,1
3919,US-2017-142573,18-07-2017,23-07-2017,Standard Class,ML-17410,FUR-CH-10000513,311.976,3,0.2,-42.8967,7,2017,1
3920,US-2015-148817,01-12-2015,07-12-2015,Standard Class,KD-16495,OFF-ST-10001321,61.68,4,0,16.6536,12,2015,1
3921,US-2015-148817,01-12-2015,07-12-2015,Standard Class,KD-16495,OFF-BI-10004233,63.96,4,0,30.7008,12,2015,1
3922,CA-2016-110044,28-06-2016,02-07-2016,Second Class,RF-19735,TEC-PH-10001299,359.976,3,0.2,35.9976,6,2016,1
3923,CA-2017-146920,28-08-2017,01-09-2017,Standard Class,SC-20305,OFF-PA-10002479,25.344,6,0.2,7.92,8,2017,0
3924,CA-2017-146920,28-08-2017,01-09-2017,Standard Class,SC-20305,OFF-PA-10001461,26.72,5,0.2,9.352,8,2017,0
3925,CA-2014-103940,17-09-2014,21-09-2014,Standard Class,BN-11515,OFF-ST-10004963,30.28,2,0,1.2112,9,2014,2
3926,CA-2014-103940,17-09-2014,21-09-2014,Standard Class,BN-11515,OFF-ST-10000943,57.93,3,0,16.2204,9,2014,2
3927,CA-2014-103940,17-09-2014,21-09-2014,Standard Class,BN-11515,FUR-FU-10004671,35.34,2,0,13.4292,9,2014,2
3928,CA-2014-103940,17-09-2014,21-09-2014,Standard Class,BN-11515,OFF-BI-10002735,137.24,5,0.2,46.3185,9,2014,2
3929,CA-2016-162082,14-03-2016,17-03-2016,First Class,JS-15880,FUR-BO-10004409,241.332,5,0.32,-14.196,3,2016,0
3930,CA-2016-162082,14-03-2016,17-03-2016,First Class,JS-15880,OFF-PA-10001934,5.184,1,0.2,1.8792,3,2016,0
3931,CA-2016-162082,14-03-2016,17-03-2016,First Class,JS-15880,OFF-AR-10001044,145.544,7,0.2,16.3737,3,2016,0
3932,CA-2016-132094,26-08-2016,02-09-2016,Standard Class,VG-21805,OFF-AR-10004165,5.472,3,0.2,1.6416,8,2016,4
3933,CA-2016-132094,26-08-2016,02-09-2016,Standard Class,VG-21805,TEC-AC-10001109,47.984,2,0.2,13.1956,8,2016,4
3934,CA-2017-123001,02-09-2017,08-09-2017,Standard Class,AW-10840,OFF-AR-10001919,9.4,5,0,2.726,9,2017,5
3935,CA-2017-123001,02-09-2017,08-09-2017,Standard Class,AW-10840,OFF-LA-10004544,74,5,0,37,9,2017,5
3936,CA-2017-123001,02-09-2017,08-09-2017,Standard Class,AW-10840,TEC-PH-10003484,201.584,2,0.2,12.599,9,2017,5
3937,CA-2015-118955,16-06-2015,20-06-2015,Standard Class,LS-17230,OFF-EN-10001028,28.752,3,0.2,9.3444,6,2015,1
3938,CA-2015-118955,16-06-2015,20-06-2015,Standard Class,LS-17230,OFF-PA-10004156,27.216,3,0.2,9.8658,6,2015,1
3939,CA-2015-118955,16-06-2015,20-06-2015,Standard Class,LS-17230,FUR-CH-10001708,197.372,2,0.3,-25.3764,6,2015,1
3940,US-2016-143448,10-12-2016,10-12-2016,Same Day,MH-17455,FUR-CH-10003379,1424.9,5,0,356.225,12,2016,5
3941,CA-2017-117863,18-05-2017,23-05-2017,Standard Class,TS-21340,FUR-FU-10002456,14.56,2,0,6.2608,5,2017,3
3942,CA-2017-117863,18-05-2017,23-05-2017,Standard Class,TS-21340,OFF-BI-10000605,3.048,1,0.2,1.0287,5,2017,3
3943,CA-2017-160458,27-05-2017,29-05-2017,Second Class,EH-13945,OFF-PA-10001166,25.92,5,0.2,9.072,5,2017,5
3944,US-2016-142685,23-06-2016,30-06-2016,Standard Class,MG-17695,OFF-SU-10000157,835.17,7,0,16.7034,6,2016,3
3945,CA-2016-133144,16-05-2016,21-05-2016,Second Class,DO-13435,OFF-PA-10004971,17.34,3,0,8.4966,5,2016,0
3946,CA-2017-167871,18-11-2017,23-11-2017,Standard Class,AF-10870,OFF-PA-10001977,44.384,1,0.2,15.5344,11,2017,5
3947,CA-2017-167871,18-11-2017,23-11-2017,Standard Class,AF-10870,OFF-SU-10001225,2.944,1,0.2,-0.6624,11,2017,5
3948,CA-2016-119963,18-11-2016,22-11-2016,Standard Class,SN-20710,OFF-AR-10003514,6.368,2,0.2,1.0348,11,2016,4
3949,CA-2016-119963,18-11-2016,22-11-2016,Standard Class,SN-20710,OFF-LA-10003510,48.848,2,0.2,15.8756,11,2016,4
3950,CA-2016-119963,18-11-2016,22-11-2016,Standard Class,SN-20710,OFF-PA-10001970,19.648,2,0.2,6.6312,11,2016,4
3951,CA-2016-119963,18-11-2016,22-11-2016,Standard Class,SN-20710,FUR-CH-10003817,255.108,6,0.3,-18.222,11,2016,4
3952,CA-2014-121167,28-11-2014,30-11-2014,Second Class,MO-17500,OFF-BI-10003676,17.248,2,0.2,6.0368,11,2014,4
3953,US-2016-151862,01-03-2016,08-03-2016,Standard Class,ON-18715,TEC-PH-10003535,159.984,2,0.2,13.9986,3,2016,1
3954,CA-2017-152961,15-01-2017,19-01-2017,Standard Class,SC-20095,OFF-PA-10004675,12.7,2,0,5.842,1,2017,6
3955,CA-2014-133228,04-04-2014,09-04-2014,Standard Class,MS-17710,FUR-FU-10004020,5.47,1,0,2.3521,4,2014,4
3956,CA-2014-133228,04-04-2014,09-04-2014,Standard Class,MS-17710,OFF-AR-10001955,79.36,4,0,23.808,4,2014,4
3957,CA-2016-114951,26-06-2016,03-07-2016,Standard Class,DN-13690,FUR-FU-10002364,22.14,3,0,6.4206,6,2016,6
3958,CA-2016-156573,29-05-2016,02-06-2016,Standard Class,RB-19360,OFF-BI-10002414,11.277,3,0.7,-8.6457,5,2016,6
3959,CA-2016-156573,29-05-2016,02-06-2016,Standard Class,RB-19360,OFF-AR-10003732,4.448,2,0.2,0.3336,5,2016,6
3960,CA-2016-156573,29-05-2016,02-06-2016,Standard Class,RB-19360,FUR-FU-10001085,44.76,3,0.2,14.547,5,2016,6
3961,CA-2015-113901,19-10-2015,24-10-2015,Standard Class,NH-18610,OFF-BI-10001249,38.28,6,0,17.6088,10,2015,0
3962,CA-2015-113901,19-10-2015,24-10-2015,Standard Class,NH-18610,TEC-PH-10002564,149.95,5,0,44.985,10,2015,0
3963,CA-2017-134838,19-02-2017,20-02-2017,First Class,ED-13885,OFF-AR-10000634,12.84,3,0,3.4668,2,2017,6
3964,CA-2017-134838,19-02-2017,20-02-2017,First Class,ED-13885,FUR-FU-10004018,44.67,3,0,12.0609,2,2017,6
3965,CA-2016-120257,22-09-2016,28-09-2016,Standard Class,PW-19240,OFF-AR-10003481,7.872,3,0.2,0.8856,9,2016,3
3966,CA-2014-164910,12-11-2014,17-11-2014,Second Class,DM-13345,OFF-AR-10003651,7.872,3,0.2,0.8856,11,2014,2
3967,CA-2016-149902,01-04-2016,06-04-2016,Standard Class,DW-13540,OFF-AR-10002956,88.04,4,0,22.8904,4,2016,4
3968,CA-2016-146010,20-05-2016,23-05-2016,First Class,EH-14125,OFF-BI-10003638,40.635,7,0.7,-32.508,5,2016,4
3969,US-2015-163685,01-06-2015,05-06-2015,Standard Class,KE-16420,OFF-BI-10001890,5.728,8,0.8,-9.1648,6,2015,0
3970,US-2015-163685,01-06-2015,05-06-2015,Standard Class,KE-16420,OFF-PA-10002606,42.24,10,0.2,13.2,6,2015,0
3971,CA-2014-135090,22-11-2014,26-11-2014,Standard Class,SP-20920,OFF-PA-10002245,53.82,9,0,24.219,11,2014,5
3972,CA-2015-132374,22-02-2015,24-02-2015,Second Class,PS-19045,OFF-AR-10001615,79.36,4,0,20.6336,2,2015,6
3973,CA-2016-167556,29-03-2016,02-04-2016,Standard Class,JM-15250,OFF-PA-10000466,13.48,2,0,6.74,3,2016,1
3974,CA-2016-167556,29-03-2016,02-04-2016,Standard Class,JM-15250,OFF-BI-10003708,29.8,5,0.2,9.3125,3,2016,1
3975,CA-2016-167556,29-03-2016,02-04-2016,Standard Class,JM-15250,FUR-FU-10004848,414,8,0,124.2,3,2016,1
3976,CA-2016-167556,29-03-2016,02-04-2016,Standard Class,JM-15250,OFF-BI-10000320,41.328,7,0.2,14.9814,3,2016,1
3977,US-2016-116400,22-10-2016,24-10-2016,First Class,EB-13930,FUR-FU-10003731,39.92,4,0,11.1776,10,2016,5
3978,CA-2017-101308,02-10-2017,07-10-2017,Standard Class,FG-14260,OFF-FA-10002780,8.94,3,0,4.1124,10,2017,0
3979,CA-2017-101308,02-10-2017,07-10-2017,Standard Class,FG-14260,TEC-PH-10003800,84.784,2,0.2,-20.1362,10,2017,0
3980,CA-2014-114517,23-12-2014,27-12-2014,Standard Class,TH-21235,FUR-TA-10001676,53.316,2,0.4,-19.5492,12,2014,1
3981,CA-2014-114517,23-12-2014,27-12-2014,Standard Class,TH-21235,OFF-AP-10002350,56.52,3,0,15.8256,12,2014,1
3982,CA-2017-119564,15-12-2017,20-12-2017,Standard Class,PL-18925,FUR-FU-10003096,22.77,3,0,9.7911,12,2017,4
3983,CA-2016-135265,07-07-2016,09-07-2016,Second Class,CC-12370,FUR-CH-10003061,287.968,4,0.2,-3.5996,7,2016,3
3984,CA-2016-135265,07-07-2016,09-07-2016,Second Class,CC-12370,TEC-CO-10003763,2799.96,5,0.2,944.9865,7,2016,3
3985,CA-2016-135265,07-07-2016,09-07-2016,Second Class,CC-12370,OFF-PA-10002923,48.94,1,0,24.47,7,2016,3
3986,CA-2016-108735,17-04-2016,21-04-2016,Standard Class,JM-15535,FUR-BO-10003441,257.499,3,0.15,24.2352,4,2016,6
3987,CA-2017-112333,08-04-2017,14-04-2017,Standard Class,KF-16285,OFF-ST-10001780,2591.56,4,0,621.9744,4,2017,5
3988,CA-2017-112333,08-04-2017,14-04-2017,Standard Class,KF-16285,OFF-AP-10001962,41.95,5,0,10.4875,4,2017,5
3989,US-2016-159415,17-04-2016,22-04-2016,Standard Class,CS-12175,FUR-FU-10003798,79.12,5,0.2,13.846,4,2016,6
3990,CA-2014-122588,25-11-2014,27-11-2014,Second Class,AR-10540,FUR-FU-10001095,52.96,2,0,20.1248,11,2014,1
3991,CA-2014-137589,03-11-2014,08-11-2014,Standard Class,MS-17770,OFF-SU-10000157,286.344,3,0.2,-64.4274,11,2014,0
3992,CA-2015-161998,01-05-2015,05-05-2015,Standard Class,DB-13120,FUR-FU-10001095,63.552,3,0.2,14.2992,5,2015,4
3993,CA-2015-161998,01-05-2015,05-05-2015,Standard Class,DB-13120,OFF-SU-10004261,41.376,3,0.2,4.6548,5,2015,4
3994,CA-2015-161998,01-05-2015,05-05-2015,Standard Class,DB-13120,OFF-AR-10004022,172.704,6,0.2,10.794,5,2015,4
3995,CA-2015-105627,08-03-2015,12-03-2015,Standard Class,DK-12895,FUR-BO-10002916,512.94,3,0,97.4586,3,2015,6
3996,CA-2015-105627,08-03-2015,12-03-2015,Standard Class,DK-12895,FUR-CH-10002084,860.93,7,0,189.4046,3,2015,6
3997,CA-2015-105627,08-03-2015,12-03-2015,Standard Class,DK-12895,TEC-PH-10003012,769.95,5,0,223.2855,3,2015,6
3998,CA-2015-105627,08-03-2015,12-03-2015,Standard Class,DK-12895,OFF-AR-10002704,14.98,1,0,4.494,3,2015,6
3999,CA-2015-105627,08-03-2015,12-03-2015,Standard Class,DK-12895,FUR-FU-10000308,373.08,6,0,82.0776,3,2015,6
4000,US-2015-149629,17-07-2015,20-07-2015,Second Class,MP-17965,FUR-BO-10004709,231.92,5,0.2,5.798,7,2015,4
4001,CA-2014-116834,11-10-2014,16-10-2014,Standard Class,Dp-13240,FUR-FU-10001196,63.47,11,0,19.041,10,2014,5
4002,CA-2014-116834,11-10-2014,16-10-2014,Standard Class,Dp-13240,TEC-AC-10002942,345,5,0,58.65,10,2014,5
4003,CA-2016-145730,03-03-2016,08-03-2016,Standard Class,CC-12220,FUR-TA-10004915,637.896,3,0.3,-127.5792,3,2016,3
4004,CA-2016-145730,03-03-2016,08-03-2016,Standard Class,CC-12220,TEC-MA-10001016,287.91,3,0.4,33.5895,3,2016,3
4005,CA-2016-145730,03-03-2016,08-03-2016,Standard Class,CC-12220,OFF-EN-10000483,36.6,3,0.2,11.895,3,2016,3
4006,US-2015-168732,10-12-2015,16-12-2015,Standard Class,KM-16660,OFF-AR-10003087,1.78,1,0,0.4984,12,2015,3
4007,US-2015-168732,10-12-2015,16-12-2015,Standard Class,KM-16660,OFF-PA-10000520,25.92,4,0,12.4416,12,2015,3
4008,US-2015-168732,10-12-2015,16-12-2015,Standard Class,KM-16660,TEC-AC-10001553,101.94,6,0,21.4074,12,2015,3
4009,CA-2015-107468,18-12-2015,22-12-2015,Standard Class,MK-17905,OFF-AR-10000634,6.848,2,0.2,0.5992,12,2015,4
4010,CA-2017-144463,01-01-2017,05-01-2017,Standard Class,SC-20725,FUR-FU-10001215,474.43,11,0,199.2606,1,2017,6
4011,CA-2017-100811,21-11-2017,24-11-2017,First Class,CC-12475,OFF-PA-10001204,8.448,2,0.2,2.64,11,2017,1
4012,CA-2017-100811,21-11-2017,24-11-2017,First Class,CC-12475,OFF-ST-10002444,39.296,4,0.2,3.9296,11,2017,1
4013,CA-2015-153612,22-12-2015,27-12-2015,Standard Class,BT-11305,OFF-AR-10000203,17.12,4,0,4.9648,12,2015,1
4014,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,OFF-AP-10000828,542.94,3,0,152.0232,8,2015,6
4015,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,OFF-LA-10003190,8.64,3,0,4.2336,8,2015,6
4016,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,OFF-PA-10002319,193.8,5,0,94.962,8,2015,6
4017,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,OFF-PA-10003893,21.4,5,0,9.63,8,2015,6
4018,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,OFF-PA-10002499,97.88,2,0,48.94,8,2015,6
4019,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,TEC-AC-10004568,251.91,9,0,47.8629,8,2015,6
4020,CA-2015-165624,23-08-2015,28-08-2015,Standard Class,FH-14350,OFF-AP-10001492,25.86,3,0,6.7236,8,2015,6
4021,CA-2014-154963,22-06-2014,27-06-2014,Standard Class,AA-10645,FUR-CH-10004698,170.058,3,0.3,-4.8588,6,2014,6
4022,CA-2014-154963,22-06-2014,27-06-2014,Standard Class,AA-10645,TEC-PH-10004093,82.782,3,0.4,-15.1767,6,2014,6
4023,CA-2014-154963,22-06-2014,27-06-2014,Standard Class,AA-10645,FUR-CH-10000454,853.93,5,0.3,0,6,2014,6
4024,CA-2017-130764,27-10-2017,28-10-2017,First Class,JO-15145,FUR-BO-10003034,556.665,5,0.15,6.549,10,2017,4
4025,CA-2017-130764,27-10-2017,28-10-2017,First Class,JO-15145,TEC-PH-10003215,95.84,4,0.2,34.742,10,2017,4
4026,CA-2017-139311,11-08-2017,13-08-2017,First Class,SF-20965,OFF-PA-10001776,29.664,4,0.2,10.0116,8,2017,4
4027,CA-2017-139311,11-08-2017,13-08-2017,First Class,SF-20965,OFF-AR-10004582,9.184,7,0.2,2.87,8,2017,4
4028,CA-2017-139311,11-08-2017,13-08-2017,First Class,SF-20965,TEC-PH-10001557,153.584,2,0.2,13.4386,8,2017,4
4029,CA-2017-139311,11-08-2017,13-08-2017,First Class,SF-20965,OFF-BI-10004209,12.864,8,0.8,-22.512,8,2017,4
4030,CA-2017-124296,24-12-2017,28-12-2017,Standard Class,CS-12355,TEC-MA-10003183,479.97,3,0,239.985,12,2017,6
4031,CA-2017-124296,24-12-2017,28-12-2017,Standard Class,CS-12355,FUR-CH-10002439,232.88,4,0,60.5488,12,2017,6
4032,CA-2016-169957,26-09-2016,30-09-2016,Standard Class,SN-20710,OFF-AP-10000576,236.88,6,0,66.3264,9,2016,0
4033,CA-2016-169957,26-09-2016,30-09-2016,Standard Class,SN-20710,OFF-PA-10004040,29.9,5,0,14.651,9,2016,0
4034,CA-2016-169957,26-09-2016,30-09-2016,Standard Class,SN-20710,TEC-AC-10003063,100,4,0,21,9,2016,0
4035,US-2016-108777,12-12-2016,12-12-2016,Same Day,JM-15655,OFF-BI-10003982,18.693,3,0.7,-14.3313,12,2016,0
4036,US-2016-108777,12-12-2016,12-12-2016,Same Day,JM-15655,TEC-AC-10002567,383.952,6,0.2,76.7904,12,2016,0
4037,CA-2015-148859,28-12-2015,01-01-2016,Standard Class,FH-14350,OFF-ST-10004950,24.816,2,0.2,1.551,12,2015,0
4038,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,FUR-FU-10000550,24.9,5,0,8.217,12,2014,0
4039,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,OFF-PA-10000528,21.12,4,0,9.504,12,2014,0
4040,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,TEC-MA-10003183,767.952,6,0.2,287.982,12,2014,0
4041,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,OFF-BI-10003305,14.352,3,0.2,4.6644,12,2014,0
4042,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,TEC-PH-10001425,191.976,3,0.2,19.1976,12,2014,0
4043,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,OFF-LA-10001474,274.77,9,0,126.3942,12,2014,0
4044,CA-2014-110786,29-12-2014,02-01-2015,Standard Class,AJ-10795,FUR-FU-10000672,70.56,6,0,23.9904,12,2014,0
4045,CA-2015-137750,25-06-2015,30-06-2015,Standard Class,JF-15565,FUR-FU-10001979,204.85,5,0,57.358,6,2015,3
4046,CA-2015-136378,02-04-2015,07-04-2015,Standard Class,CS-11845,OFF-BI-10003707,9.156,3,0.8,-13.734,4,2015,3
4047,CA-2017-100356,21-10-2017,25-10-2017,Standard Class,SP-20920,OFF-AP-10002191,23.992,2,0.8,-62.3792,10,2017,5
4048,US-2015-166520,16-07-2015,19-07-2015,First Class,KE-16420,OFF-PA-10000501,80.88,3,0,39.6312,7,2015,3
4049,US-2015-166520,16-07-2015,19-07-2015,First Class,KE-16420,TEC-AC-10001990,599.9,10,0,191.968,7,2015,3
4050,CA-2017-136350,24-06-2017,26-06-2017,Second Class,GA-14515,FUR-FU-10003601,276.69,3,0,49.8042,6,2017,5
4051,CA-2017-136350,24-06-2017,26-06-2017,Second Class,GA-14515,FUR-CH-10001891,172.764,2,0.1,32.6332,6,2017,5
4052,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,OFF-AR-10003469,4.224,3,0.2,1.4784,9,2014,0
4053,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,FUR-TA-10004175,409.272,2,0.4,-81.8544,9,2014,0
4054,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,OFF-LA-10002945,55.44,11,0.2,18.018,9,2014,0
4055,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,OFF-PA-10000533,20.928,4,0.2,6.8016,9,2014,0
4056,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,OFF-ST-10004459,1801.632,6,0.2,-337.806,9,2014,0
4057,CA-2014-122931,29-09-2014,03-10-2014,Standard Class,SM-20950,FUR-TA-10004147,67.176,1,0.4,-20.1528,9,2014,0
4058,CA-2014-163034,24-11-2014,28-11-2014,Standard Class,DK-12985,OFF-ST-10000046,646.2,5,0.2,-8.0775,11,2014,0
4059,CA-2015-124058,20-11-2015,24-11-2015,Standard Class,LC-16885,TEC-PH-10004774,72.744,7,0.2,-15.4581,11,2015,4
4060,CA-2015-124058,20-11-2015,24-11-2015,Standard Class,LC-16885,FUR-CH-10000595,572.16,3,0.2,35.76,11,2015,4
4061,CA-2016-129196,01-11-2016,07-11-2016,Standard Class,XP-21865,TEC-AC-10002473,68.112,3,0.2,17.8794,11,2016,1
4062,US-2015-138716,17-09-2015,20-09-2015,First Class,CS-11845,OFF-BI-10001628,25.032,3,0.2,7.8225,9,2015,3
4063,US-2016-122182,10-03-2016,14-03-2016,Standard Class,BD-11770,TEC-AC-10002800,39.992,1,0.2,7.4985,3,2016,3
4064,US-2014-130358,23-06-2014,26-06-2014,First Class,DL-13330,OFF-AR-10002766,20.016,9,0.2,1.7514,6,2014,0
4065,US-2014-130358,23-06-2014,26-06-2014,First Class,DL-13330,OFF-SU-10002522,3.104,1,0.2,0.3492,6,2014,0
4066,CA-2014-102673,01-11-2014,05-11-2014,Standard Class,KH-16630,OFF-FA-10003021,7.52,5,0.2,1.41,11,2014,5
4067,CA-2014-102673,01-11-2014,05-11-2014,Standard Class,KH-16630,OFF-AR-10000634,10.272,3,0.2,0.8988,11,2014,5
4068,CA-2014-102673,01-11-2014,05-11-2014,Standard Class,KH-16630,OFF-LA-10001771,47.808,12,0.2,15.5376,11,2014,5
4069,CA-2014-102673,01-11-2014,05-11-2014,Standard Class,KH-16630,TEC-PH-10004434,978.84,9,0.2,110.1195,11,2014,5
4070,CA-2016-145303,28-08-2016,31-08-2016,First Class,TP-21415,OFF-BI-10000050,13.14,9,0.8,-21.681,8,2016,6
4071,CA-2016-145303,28-08-2016,31-08-2016,First Class,TP-21415,OFF-BI-10002414,10.024,4,0.8,-16.5396,8,2016,6
4072,CA-2016-145303,28-08-2016,31-08-2016,First Class,TP-21415,FUR-BO-10003159,156.3728,2,0.32,-52.8908,8,2016,6
4073,CA-2015-156104,06-12-2015,08-12-2015,Second Class,NP-18685,TEC-CO-10002095,999.98,2,0,449.991,12,2015,6
4074,US-2015-164308,24-09-2015,27-09-2015,First Class,SC-20680,TEC-PH-10004120,821.94,6,0,213.7044,9,2015,3
4075,CA-2017-108112,15-11-2017,20-11-2017,Standard Class,DK-12895,FUR-FU-10003553,220.064,4,0.2,55.016,11,2017,2
4076,CA-2017-108112,15-11-2017,20-11-2017,Standard Class,DK-12895,FUR-FU-10001488,339.136,4,0.2,0,11,2017,2
4077,CA-2015-100685,19-12-2015,21-12-2015,Second Class,SM-20950,OFF-BI-10003094,7.04,2,0,3.3088,12,2015,5
4078,CA-2015-100685,19-12-2015,21-12-2015,Second Class,SM-20950,OFF-FA-10003472,5.04,4,0,0.2016,12,2015,5
4079,CA-2015-100685,19-12-2015,21-12-2015,Second Class,SM-20950,OFF-PA-10001289,116.28,3,0,56.9772,12,2015,5
4080,CA-2015-165414,21-12-2015,24-12-2015,First Class,LS-17245,TEC-PH-10002293,47.976,3,0.2,4.7976,12,2015,0
4081,CA-2016-140417,25-09-2016,29-09-2016,Standard Class,KE-16420,OFF-PA-10000380,60.048,9,0.2,22.518,9,2016,6
4082,CA-2016-140417,25-09-2016,29-09-2016,Standard Class,KE-16420,OFF-BI-10004828,5.022,1,0.7,-3.5154,9,2016,6
4083,US-2017-151316,24-06-2017,30-06-2017,Standard Class,MC-17635,OFF-BI-10004632,182.994,3,0.8,-320.2395,6,2017,5
4084,US-2017-151316,24-06-2017,30-06-2017,Standard Class,MC-17635,OFF-PA-10000327,10.272,3,0.2,3.21,6,2017,5
4085,CA-2017-163692,07-09-2017,09-09-2017,First Class,Dp-13240,OFF-BI-10003291,7.857,3,0.7,-6.0237,9,2017,3
4086,CA-2016-111913,04-08-2016,06-08-2016,Second Class,LC-16930,TEC-PH-10002275,302.384,2,0.2,30.2384,8,2016,3
4087,CA-2016-111913,04-08-2016,06-08-2016,Second Class,LC-16930,OFF-BI-10003291,20.952,3,0.2,7.0713,8,2016,3
4088,CA-2016-111913,04-08-2016,06-08-2016,Second Class,LC-16930,OFF-BI-10000343,11.784,3,0.2,3.9771,8,2016,3
4089,US-2014-156559,19-08-2014,26-08-2014,Standard Class,LH-16900,FUR-BO-10000711,638.82,9,0,172.4814,8,2014,1
4090,CA-2016-161473,01-04-2016,05-04-2016,Standard Class,TB-21175,OFF-LA-10001297,20.7,2,0,9.936,4,2016,4
4091,CA-2016-161473,01-04-2016,05-04-2016,Standard Class,TB-21175,OFF-SU-10001574,10.95,3,0,3.285,4,2016,4
